,simulation,model,n_sample,n_dim,rep,s@98
13592,trunk_overlap,SVMrbf,4096.0,128.0,12.0,0.0166092193929274
13593,trunk_overlap,SVMrbf,4096.0,128.0,8.0,0.0126960462758661
13594,trunk_overlap,SVMrbf,4096.0,128.0,10.0,0.0131886218617687
13595,trunk_overlap,SVMrbf,4096.0,128.0,13.0,0.0200238535392688
13596,trunk_overlap,SVMrbf,4096.0,128.0,7.0,0.0185449341045977
13597,trunk_overlap,SVMrbf,4096.0,128.0,11.0,0.0156216828671954
13598,trunk_overlap,SVMrbf,4096.0,128.0,14.0,0.010251058500805
13599,trunk_overlap,SVMrbf,4096.0,128.0,9.0,0.0200166974774882
13600,trunk_overlap,SVMrbf,4096.0,128.0,19.0,0.0190375096905003
13601,trunk_overlap,SVMrbf,4096.0,128.0,16.0,0.0151279146043294
13602,trunk_overlap,SVMrbf,4096.0,128.0,21.0,0.0195288925994394
13603,trunk_overlap,SVMrbf,4096.0,128.0,20.0,0.0131755024151708
13604,trunk_overlap,SVMrbf,4096.0,128.0,15.0,0.0161142584530979
13605,trunk_overlap,SVMrbf,4096.0,128.0,18.0,0.0151374560200369
13606,trunk_overlap,SVMrbf,4096.0,128.0,17.0,0.0234396803625737
13607,trunk_overlap,SVMrbf,4096.0,128.0,22.0,0.0214741487268173
13608,trunk_overlap,SVMrbf,4096.0,128.0,23.0,0.0219714950205736
13609,trunk_overlap,SVMrbf,4096.0,128.0,24.0,0.0205033096785735
13610,trunk_overlap,SVMrbf,4096.0,128.0,25.0,0.0180714413501103
13611,trunk_overlap,SVMrbf,4096.0,128.0,26.0,0.0151362633430735
13612,trunk_overlap,SVMrbf,4096.0,128.0,28.0,0.0248935535810125
13613,trunk_overlap,SVMrbf,4096.0,128.0,27.0,0.0141654242948297
13614,trunk_overlap,SVMrbf,4096.0,128.0,29.0,0.0097644462997197
13615,trunk_overlap,SVMrbf,4096.0,128.0,30.0,0.0185568608742322
13616,trunk_overlap,SVMrbf,4096.0,128.0,31.0,0.0205104657403542
13617,trunk_overlap,SVMrbf,4096.0,128.0,32.0,0.0205200071560617
13618,trunk_overlap,SVMrbf,4096.0,128.0,33.0,0.0185532828433418
13619,trunk_overlap,SVMrbf,4096.0,128.0,34.0,0.0209899218796588
13620,trunk_overlap,SVMrbf,4096.0,128.0,35.0,0.0092754487447074
13621,trunk_overlap,SVMrbf,4096.0,128.0,36.0,0.0146544218498419
13622,trunk_overlap,SVMrbf,4096.0,128.0,37.0,0.0224628779295127
13623,trunk_overlap,SVMrbf,4096.0,128.0,38.0,0.0117240145506589
13624,trunk_overlap,SVMrbf,4096.0,128.0,40.0,0.0180702486731468
13625,trunk_overlap,SVMrbf,4096.0,128.0,42.0,0.0166044486850736
13626,trunk_overlap,SVMrbf,4096.0,128.0,39.0,0.0224640706064762
13627,trunk_overlap,SVMrbf,4096.0,128.0,41.0,0.0190446657522809
13628,trunk_overlap,SVMrbf,4096.0,128.0,41.0,0.0263641242769395
13629,trunk_overlap,SVMrbf,4096.0,128.0,46.0,0.0112230902260122
13630,trunk_overlap,SVMrbf,4096.0,128.0,43.0,0.0146448804341344
13631,trunk_overlap,SVMrbf,4096.0,128.0,44.0,0.020504502355537
13632,trunk_overlap,SVMrbf,4096.0,128.0,45.0,0.0214908462043055
13633,trunk_overlap,SVMrbf,4096.0,128.0,47.0,0.023445643747391
13634,trunk_overlap,SVMrbf,4096.0,128.0,48.0,0.0244057487029638
13635,trunk_overlap,SVMrbf,4096.0,128.0,49.0,0.0170898682091955
13636,trunk_overlap,SVMrbf,4096.0,128.0,50.0,0.0200262388931957
13637,trunk_overlap,SVMrbf,4096.0,128.0,51.0,0.0307686803029399
13638,trunk_overlap,SVMrbf,4096.0,128.0,52.0,0.0273480827717812
13639,trunk_overlap,SVMrbf,4096.0,128.0,53.0,0.0092802194525612
13640,trunk_overlap,SVMrbf,4096.0,128.0,54.0,0.0087900292205856
13641,trunk_overlap,SVMrbf,4096.0,128.0,55.0,0.0136668853241099
13642,trunk_overlap,SVMrbf,4096.0,128.0,56.0,0.0219726876975371
13643,trunk_overlap,SVMrbf,4096.0,128.0,57.0,0.0278418510346472
13644,trunk_overlap,SVMrbf,4096.0,128.0,58.0,0.0107328999940366
13645,trunk_overlap,SVMrbf,4096.0,128.0,59.0,0.0126900828910489
13646,trunk_overlap,SVMrbf,4096.0,128.0,60.0,0.0209863438487685
13647,trunk_overlap,SVMrbf,4096.0,128.0,61.0,0.0126912755680124
13648,trunk_overlap,SVMrbf,4096.0,128.0,62.0,0.0151422267278907
13649,trunk_overlap,SVMrbf,4096.0,128.0,63.0,0.0268555071858787
13650,trunk_overlap,SVMrbf,4096.0,128.0,64.0,0.0205235851869521
13651,trunk_overlap,SVMrbf,4096.0,128.0,65.0,0.0146579998807323
13652,trunk_overlap,SVMrbf,4096.0,128.0,66.0,0.0170910608861589
13653,trunk_overlap,SVMrbf,4096.0,128.0,67.0,0.0185652096129763
13654,trunk_overlap,SVMrbf,4096.0,128.0,68.0,0.0151374560200369
13655,trunk_overlap,SVMrbf,4096.0,128.0,69.0,0.0097692170075734
13656,trunk_overlap,SVMrbf,4096.0,128.0,70.0,0.0131838511539149
13657,trunk_overlap,SVMrbf,4096.0,128.0,71.0,0.0117132804579879
13658,trunk_overlap,SVMrbf,4096.0,128.0,72.0,0.0190494364601347
13659,trunk_overlap,SVMrbf,4096.0,128.0,73.0,0.0195324706303297
13660,trunk_overlap,SVMrbf,4096.0,128.0,74.0,0.0205009243246466
13661,trunk_overlap,SVMrbf,4096.0,128.0,75.0,0.0151374560200369
13662,trunk_overlap,SVMrbf,4096.0,128.0,76.0,0.0166020633311467
13663,trunk_overlap,SVMrbf,4096.0,128.0,77.0,0.0258787047528177
13664,trunk_overlap,SVMrbf,4096.0,128.0,78.0,0.0161130657761345
13665,trunk_overlap,SVMrbf,4096.0,128.0,79.0,0.0146424950802075
13666,trunk_overlap,SVMrbf,4096.0,128.0,80.0,0.0239191365018784
13667,trunk_overlap,SVMrbf,4096.0,128.0,81.0,0.0239274852406225
13668,trunk_overlap,SVMrbf,4096.0,128.0,82.0,0.0229447194227443
13669,trunk_overlap,SVMrbf,4096.0,128.0,83.0,0.0205092730633907
13670,trunk_overlap,SVMrbf,4096.0,128.0,84.0,0.0156264535750491
13671,trunk_overlap,SVMrbf,4096.0,128.0,85.0,0.0214824974655614
13672,trunk_overlap,SVMrbf,4096.0,128.0,86.0,0.0185544755203053
13673,trunk_overlap,SVMrbf,4096.0,128.0,87.0,0.0205176218021348
13674,trunk_overlap,SVMrbf,4096.0,128.0,88.0,0.0141594609100125
13675,trunk_overlap,SVMrbf,4096.0,128.0,89.0,0.019527699922476
13676,trunk_overlap,SVMrbf,4096.0,128.0,90.0,0.0210030413262567
13677,trunk_overlap,SVMrbf,4096.0,128.0,91.0,0.0205068877094638
13678,trunk_overlap,SVMrbf,4096.0,128.0,92.0,0.0141558828791221
13679,trunk_overlap,SVMrbf,4096.0,128.0,93.0,0.0210006559723298
13680,trunk_overlap,SVMrbf,4096.0,128.0,94.0,0.0195348559842566
13681,trunk_overlap,SVMrbf,4096.0,128.0,95.0,0.0092730633907806
13682,trunk_overlap,SVMrbf,4096.0,128.0,96.0,0.0126972389528296
13683,trunk_overlap,SVMrbf,4096.0,128.0,97.0,0.0107472121175979
13684,trunk_overlap,SVMrbf,4096.0,128.0,98.0,0.0131826584769515
13685,trunk_overlap,SVMrbf,4096.0,128.0,99.0,0.0288114974059276
15481,trunk_overlap,SVMrbf,4096.0,128.0,4.0,0.0102534438547319
15506,trunk_overlap,SVMrbf,4096.0,128.0,6.0,0.0161154511300614
15508,trunk_overlap,SVMrbf,4096.0,128.0,0.0,0.0224533365138052
15513,trunk_overlap,SVMrbf,4096.0,128.0,2.0,0.0131802731230246
15521,trunk_overlap,SVMrbf,4096.0,128.0,1.0,0.0165937145924026
15525,trunk_overlap,SVMrbf,4096.0,128.0,5.0,0.0273480827717812
15527,trunk_overlap,SVMrbf,4096.0,128.0,3.0,0.0224497584829149
15541,trunk_overlap,SVMrbf,4096.0,128.0,10.0,0.010744826763671
15547,trunk_overlap,SVMrbf,4096.0,128.0,7.0,0.0102498658238416
15554,trunk_overlap,SVMrbf,4096.0,128.0,11.0,0.0234325243007931
15558,trunk_overlap,SVMrbf,4096.0,128.0,9.0,0.0229554535154153
15560,trunk_overlap,SVMrbf,4096.0,128.0,8.0,0.025871548691037
15586,trunk_overlap,SVMrbf,4096.0,128.0,12.0,0.0127043950146102
15600,trunk_overlap,SVMrbf,4096.0,128.0,13.0,0.0156216828671954
15615,trunk_overlap,SVMrbf,4096.0,128.0,14.0,0.0136704633550002
15634,trunk_overlap,SVMrbf,4096.0,128.0,15.0,0.0210006559723298
15644,trunk_overlap,SVMrbf,4096.0,128.0,16.0,0.0146639632655495
15659,trunk_overlap,SVMrbf,4096.0,128.0,17.0,0.0190375096905003
15686,trunk_overlap,SVMrbf,4096.0,128.0,18.0,0.0141463414634146
15743,trunk_overlap,SVMrbf,4096.0,128.0,19.0,0.0210018486492933
15746,trunk_overlap,SVMrbf,4096.0,128.0,20.0,0.0170850975013417
15764,trunk_overlap,SVMrbf,4096.0,128.0,21.0,0.0166080267159639
15784,trunk_overlap,SVMrbf,4096.0,128.0,22.0,0.0268543145089152
15816,trunk_overlap,SVMrbf,4096.0,128.0,23.0,0.0175788657642077
15830,trunk_overlap,SVMrbf,4096.0,128.0,24.0,0.0185497048124515
15859,trunk_overlap,SVMrbf,4096.0,128.0,25.0,0.0190470511062078
15882,trunk_overlap,SVMrbf,4096.0,128.0,26.0,0.011238595026537
15923,trunk_overlap,SVMrbf,4096.0,128.0,27.0,0.0302677559782932
15944,trunk_overlap,SVMrbf,4096.0,128.0,28.0,0.0249102510585008
15963,trunk_overlap,SVMrbf,4096.0,128.0,29.0,0.0141666169717931
15972,trunk_overlap,SVMrbf,4096.0,128.0,30.0,0.0029327926531099
16009,trunk_overlap,SVMrbf,4096.0,128.0,31.0,0.0180678633192199
16045,trunk_overlap,SVMrbf,4096.0,128.0,32.0,0.0195312779533663
16084,trunk_overlap,SVMrbf,4096.0,128.0,33.0,0.0214801121116345
16114,trunk_overlap,SVMrbf,4096.0,128.0,34.0,0.016111873099171
16121,trunk_overlap,SVMrbf,4096.0,128.0,35.0,0.0136764267398175
13686,trunk_overlap,SVMrbf,4096.0,256.0,2.0,0.0195443973999642
13687,trunk_overlap,SVMrbf,4096.0,256.0,5.0,0.0229542608384519
13688,trunk_overlap,SVMrbf,4096.0,256.0,1.0,0.021481304788598
13689,trunk_overlap,SVMrbf,4096.0,256.0,4.0,0.0200178901544516
13690,trunk_overlap,SVMrbf,4096.0,256.0,3.0,0.0219762657284274
13691,trunk_overlap,SVMrbf,4096.0,256.0,7.0,0.0151410340509273
13692,trunk_overlap,SVMrbf,4096.0,256.0,6.0,0.0190446657522809
13693,trunk_overlap,SVMrbf,4096.0,256.0,0.0,0.0170934462400858
13694,trunk_overlap,SVMrbf,4096.0,256.0,13.0,0.0283105730812809
13695,trunk_overlap,SVMrbf,4096.0,256.0,12.0,0.0209970779414395
13696,trunk_overlap,SVMrbf,4096.0,256.0,8.0,0.0219762657284274
13697,trunk_overlap,SVMrbf,4096.0,256.0,9.0,0.0141642316178663
13698,trunk_overlap,SVMrbf,4096.0,256.0,10.0,0.0117192438428051
13699,trunk_overlap,SVMrbf,4096.0,256.0,11.0,0.020504502355537
13700,trunk_overlap,SVMrbf,4096.0,256.0,18.0,0.024894746257976
13701,trunk_overlap,SVMrbf,4096.0,256.0,21.0,0.0263736656926471
13702,trunk_overlap,SVMrbf,4096.0,256.0,15.0,0.0200238535392688
13703,trunk_overlap,SVMrbf,4096.0,256.0,19.0,0.0283320412666229
13704,trunk_overlap,SVMrbf,4096.0,256.0,16.0,0.0229554535154153
13705,trunk_overlap,SVMrbf,4096.0,256.0,20.0,0.017571709702427
13706,trunk_overlap,SVMrbf,4096.0,256.0,14.0,0.0161130657761345
13707,trunk_overlap,SVMrbf,4096.0,256.0,17.0,0.029295724253086
13708,trunk_overlap,SVMrbf,4096.0,256.0,22.0,0.0292933388991591
13709,trunk_overlap,SVMrbf,4096.0,256.0,23.0,0.0234420657165006
13710,trunk_overlap,SVMrbf,4096.0,256.0,24.0,0.0039024390243902
13711,trunk_overlap,SVMrbf,4096.0,256.0,25.0,0.0170970242709762
13712,trunk_overlap,SVMrbf,4096.0,256.0,26.0,0.0107484047945613
13713,trunk_overlap,SVMrbf,4096.0,256.0,27.0,0.011721629196732
13714,trunk_overlap,SVMrbf,4096.0,256.0,28.0,0.0136740413858906
13715,trunk_overlap,SVMrbf,4096.0,256.0,29.0,0.0141654242948297
13716,trunk_overlap,SVMrbf,4096.0,256.0,30.0,0.0112266682569026
13717,trunk_overlap,SVMrbf,4096.0,256.0,31.0,0.0166068340390005
13718,trunk_overlap,SVMrbf,4096.0,256.0,33.0,0.0131802731230246
13719,trunk_overlap,SVMrbf,4096.0,256.0,34.0,0.0117156658119148
13720,trunk_overlap,SVMrbf,4096.0,256.0,35.0,0.0185473194585246
13721,trunk_overlap,SVMrbf,4096.0,256.0,36.0,0.0165877512075854
13722,trunk_overlap,SVMrbf,4096.0,256.0,37.0,0.0249019023197566
13723,trunk_overlap,SVMrbf,4096.0,256.0,40.0,0.0219869998210984
13724,trunk_overlap,SVMrbf,4096.0,256.0,41.0,0.021470570695927
13725,trunk_overlap,SVMrbf,4096.0,256.0,32.0,0.0156264535750491
13726,trunk_overlap,SVMrbf,4096.0,256.0,39.0,0.0146472657880613
13727,trunk_overlap,SVMrbf,4096.0,256.0,38.0,0.011238595026537
13728,trunk_overlap,SVMrbf,4096.0,256.0,42.0,0.0200238535392688
13729,trunk_overlap,SVMrbf,4096.0,256.0,46.0,0.0102439024390243
13730,trunk_overlap,SVMrbf,4096.0,256.0,44.0,0.017088675532232
13731,trunk_overlap,SVMrbf,4096.0,256.0,43.0,0.0126936609219392
13732,trunk_overlap,SVMrbf,4096.0,256.0,45.0,0.0161071023913173
13733,trunk_overlap,SVMrbf,4096.0,256.0,47.0,0.0161082950682807
13734,trunk_overlap,SVMrbf,4096.0,256.0,48.0,0.0268519291549883
13735,trunk_overlap,SVMrbf,4096.0,256.0,49.0,0.0146496511419881
13736,trunk_overlap,SVMrbf,4096.0,256.0,50.0,0.0122130121056711
13737,trunk_overlap,SVMrbf,4096.0,256.0,51.0,0.0224712266682569
13738,trunk_overlap,SVMrbf,4096.0,256.0,52.0,0.0263569682151589
13739,trunk_overlap,SVMrbf,4096.0,256.0,53.0,0.0141666169717931
13740,trunk_overlap,SVMrbf,4096.0,256.0,54.0,0.0156169121593416
13741,trunk_overlap,SVMrbf,4096.0,256.0,55.0,0.0249019023197566
13742,trunk_overlap,SVMrbf,4096.0,256.0,56.0,0.013675234062854
13743,trunk_overlap,SVMrbf,4096.0,256.0,57.0,0.0205128510942811
13744,trunk_overlap,SVMrbf,4096.0,256.0,58.0,0.0083069950503906
13745,trunk_overlap,SVMrbf,4096.0,256.0,59.0,0.0185592462281591
13746,trunk_overlap,SVMrbf,4096.0,256.0,60.0,0.0253932852286958
13747,trunk_overlap,SVMrbf,4096.0,256.0,61.0,0.0190518218140616
13748,trunk_overlap,SVMrbf,4096.0,256.0,62.0,0.0146496511419881
13749,trunk_overlap,SVMrbf,4096.0,256.0,63.0,0.0165925219154392
13750,trunk_overlap,SVMrbf,4096.0,256.0,64.0,0.0126996243067565
13751,trunk_overlap,SVMrbf,4096.0,256.0,65.0,0.028812690082891
13752,trunk_overlap,SVMrbf,4096.0,256.0,66.0,0.0190494364601347
13753,trunk_overlap,SVMrbf,4096.0,256.0,67.0,0.0131886218617687
13754,trunk_overlap,SVMrbf,4096.0,256.0,68.0,0.0224700339912934
13755,trunk_overlap,SVMrbf,4096.0,256.0,69.0,0.0165913292384757
13756,trunk_overlap,SVMrbf,4096.0,256.0,70.0,0.0200155048005247
13757,trunk_overlap,SVMrbf,4096.0,256.0,71.0,0.0141701950026835
13758,trunk_overlap,SVMrbf,4096.0,256.0,72.0,0.0185568608742322
13759,trunk_overlap,SVMrbf,4096.0,256.0,73.0,0.0322177828135249
13760,trunk_overlap,SVMrbf,4096.0,256.0,74.0,0.0190327389826465
13761,trunk_overlap,SVMrbf,4096.0,256.0,75.0,0.0141594609100125
13762,trunk_overlap,SVMrbf,4096.0,256.0,76.0,0.0219774584053909
13763,trunk_overlap,SVMrbf,4096.0,256.0,77.0,0.0078120341105611
13764,trunk_overlap,SVMrbf,4096.0,256.0,78.0,0.0209911145566223
13765,trunk_overlap,SVMrbf,4096.0,256.0,79.0,0.0224640706064762
13766,trunk_overlap,SVMrbf,4096.0,256.0,80.0,0.0229530681614884
13767,trunk_overlap,SVMrbf,4096.0,256.0,81.0,0.0185699803208301
13768,trunk_overlap,SVMrbf,4096.0,256.0,82.0,0.0175729023793905
13769,trunk_overlap,SVMrbf,4096.0,256.0,83.0,0.0219834217902081
13770,trunk_overlap,SVMrbf,4096.0,256.0,84.0,0.0234504144552447
13771,trunk_overlap,SVMrbf,4096.0,256.0,85.0,0.0205021170016101
13772,trunk_overlap,SVMrbf,4096.0,256.0,86.0,0.0278335022959031
13773,trunk_overlap,SVMrbf,4096.0,256.0,87.0,0.0224604925755859
13774,trunk_overlap,SVMrbf,4096.0,256.0,88.0,0.0239298705945494
13775,trunk_overlap,SVMrbf,4096.0,256.0,89.0,0.0190422803983541
13776,trunk_overlap,SVMrbf,4096.0,256.0,90.0,0.0317228218736955
13777,trunk_overlap,SVMrbf,4096.0,256.0,91.0,0.0175705170254636
13778,trunk_overlap,SVMrbf,4096.0,256.0,92.0,0.0122034706899636
13779,trunk_overlap,SVMrbf,4096.0,256.0,93.0,0.0087852585127318
13780,trunk_overlap,SVMrbf,4096.0,256.0,94.0,0.0209958852644761
13781,trunk_overlap,SVMrbf,4096.0,256.0,95.0,0.0224509511598783
13782,trunk_overlap,SVMrbf,4096.0,256.0,96.0,0.0175788657642077
13783,trunk_overlap,SVMrbf,4096.0,256.0,97.0,0.0136811974476712
13784,trunk_overlap,SVMrbf,4096.0,256.0,98.0,0.0283069950503906
13785,trunk_overlap,SVMrbf,4096.0,256.0,99.0,0.0156240682211223
15579,trunk_overlap,SVMrbf,4096.0,256.0,0.0,0.0136692706780368
15587,trunk_overlap,SVMrbf,4096.0,256.0,2.0,0.0180702486731468
15589,trunk_overlap,SVMrbf,4096.0,256.0,1.0,0.0244105194108175
15595,trunk_overlap,SVMrbf,4096.0,256.0,5.0,0.0121986999821098
15597,trunk_overlap,SVMrbf,4096.0,256.0,6.0,0.0244176754725982
15598,trunk_overlap,SVMrbf,4096.0,256.0,3.0,0.0312505217961715
15601,trunk_overlap,SVMrbf,4096.0,256.0,4.0,0.0185556681972687
15613,trunk_overlap,SVMrbf,4096.0,256.0,8.0,0.0175812511181346
15614,trunk_overlap,SVMrbf,4096.0,256.0,7.0,0.0161154511300614
15617,trunk_overlap,SVMrbf,4096.0,256.0,10.0,0.0102558292086588
15624,trunk_overlap,SVMrbf,4096.0,256.0,11.0,0.0224652632834396
15630,trunk_overlap,SVMrbf,4096.0,256.0,9.0,0.0214848828194883
15638,trunk_overlap,SVMrbf,4096.0,256.0,12.0,0.0180666706422565
15646,trunk_overlap,SVMrbf,4096.0,256.0,13.0,0.0166008706541833
15655,trunk_overlap,SVMrbf,4096.0,256.0,14.0,0.011721629196732
15683,trunk_overlap,SVMrbf,4096.0,256.0,15.0,0.0239227145327688
15704,trunk_overlap,SVMrbf,4096.0,256.0,16.0,0.0102450951159878
15724,trunk_overlap,SVMrbf,4096.0,256.0,17.0,0.0180642852883296
15756,trunk_overlap,SVMrbf,4096.0,256.0,18.0,0.0234337169777565
15770,trunk_overlap,SVMrbf,4096.0,256.0,19.0,0.0278335022959031
15776,trunk_overlap,SVMrbf,4096.0,256.0,20.0,0.0234384876856103
15790,trunk_overlap,SVMrbf,4096.0,256.0,21.0,0.0126924682449758
15841,trunk_overlap,SVMrbf,4096.0,256.0,22.0,0.0288198461446717
15874,trunk_overlap,SVMrbf,4096.0,256.0,23.0,0.0195300852764028
15884,trunk_overlap,SVMrbf,4096.0,256.0,24.0,0.0146436877571709
15929,trunk_overlap,SVMrbf,4096.0,256.0,25.0,0.024905480350647
15935,trunk_overlap,SVMrbf,4096.0,256.0,26.0,0.0219631462818295
15957,trunk_overlap,SVMrbf,4096.0,256.0,27.0,0.0141606535869759
15982,trunk_overlap,SVMrbf,4096.0,256.0,28.0,0.017571709702427
15995,trunk_overlap,SVMrbf,4096.0,256.0,29.0,0.0180559365495855
16024,trunk_overlap,SVMrbf,4096.0,256.0,31.0,0.0165865585306219
16026,trunk_overlap,SVMrbf,4096.0,256.0,30.0,0.0122094340747808
16107,trunk_overlap,SVMrbf,4096.0,256.0,33.0,0.0234504144552447
16112,trunk_overlap,SVMrbf,4096.0,256.0,32.0,0.017593177887769
13786,trunk_overlap,SVMrbf,4096.0,512.0,4.0,0.0131850438308784
13787,trunk_overlap,SVMrbf,4096.0,512.0,0.0,0.0136788120937444
13788,trunk_overlap,SVMrbf,4096.0,512.0,3.0,0.0200190828314151
13789,trunk_overlap,SVMrbf,4096.0,512.0,6.0,0.0224783827300375
13790,trunk_overlap,SVMrbf,4096.0,512.0,5.0,0.0185497048124515
13791,trunk_overlap,SVMrbf,4096.0,512.0,1.0,0.032226131552269
13792,trunk_overlap,SVMrbf,4096.0,512.0,7.0,0.0141678096487566
13793,trunk_overlap,SVMrbf,4096.0,512.0,2.0,0.0258882461685252
13794,trunk_overlap,SVMrbf,4096.0,512.0,8.0,0.0151505754666348
13795,trunk_overlap,SVMrbf,4096.0,512.0,9.0,0.0214848828194883
13796,trunk_overlap,SVMrbf,4096.0,512.0,10.0,0.013675234062854
13797,trunk_overlap,SVMrbf,4096.0,512.0,11.0,0.0175693243485002
13798,trunk_overlap,SVMrbf,4096.0,512.0,12.0,0.0063533901842685
13799,trunk_overlap,SVMrbf,4096.0,512.0,13.0,0.0171017949788299
13800,trunk_overlap,SVMrbf,4096.0,512.0,14.0,0.0151422267278907
13801,trunk_overlap,SVMrbf,4096.0,512.0,15.0,0.0219738803745005
13802,trunk_overlap,SVMrbf,4096.0,512.0,16.0,0.0097560975609756
13803,trunk_overlap,SVMrbf,4096.0,512.0,17.0,0.0258846681376349
13804,trunk_overlap,SVMrbf,4096.0,512.0,18.0,0.0209863438487685
13805,trunk_overlap,SVMrbf,4096.0,512.0,19.0,0.0332172461088914
13806,trunk_overlap,SVMrbf,4096.0,512.0,20.0,0.0229542608384519
13807,trunk_overlap,SVMrbf,4096.0,512.0,21.0,0.0131898145387321
13808,trunk_overlap,SVMrbf,4096.0,512.0,5.0,0.012204663366927
13809,trunk_overlap,SVMrbf,4096.0,512.0,22.0,0.0224628779295127
13810,trunk_overlap,SVMrbf,4096.0,512.0,23.0,0.0185580535511956
13811,trunk_overlap,SVMrbf,4096.0,512.0,24.0,0.0122058560438905
13812,trunk_overlap,SVMrbf,4096.0,512.0,25.0,0.0165960999463295
13813,trunk_overlap,SVMrbf,4096.0,512.0,6.0,0.0175800584411712
13814,trunk_overlap,SVMrbf,4096.0,512.0,19.0,0.028329655912696
13815,trunk_overlap,SVMrbf,4096.0,512.0,26.0,0.0224712266682569
13816,trunk_overlap,SVMrbf,4096.0,512.0,27.0,0.0209946925875126
13817,trunk_overlap,SVMrbf,4096.0,512.0,13.0,0.0185532828433418
13818,trunk_overlap,SVMrbf,4096.0,512.0,14.0,0.0161106804222076
13819,trunk_overlap,SVMrbf,4096.0,512.0,12.0,0.0141511121712684
13820,trunk_overlap,SVMrbf,4096.0,512.0,3.0,0.022951875484525
13821,trunk_overlap,SVMrbf,4096.0,512.0,16.0,0.0170934462400858
13822,trunk_overlap,SVMrbf,4096.0,512.0,29.0,0.0083022243425368
13823,trunk_overlap,SVMrbf,4096.0,512.0,23.0,0.0253908998747689
13824,trunk_overlap,SVMrbf,4096.0,512.0,11.0,0.0229471047766712
13825,trunk_overlap,SVMrbf,4096.0,512.0,30.0,0.026859085216769
13826,trunk_overlap,SVMrbf,4096.0,512.0,0.0,0.0190363170135368
13827,trunk_overlap,SVMrbf,4096.0,512.0,31.0,0.01513507066611
13828,trunk_overlap,SVMrbf,4096.0,512.0,24.0,0.0131802731230246
13829,trunk_overlap,SVMrbf,4096.0,512.0,4.0,0.0185628242590494
13830,trunk_overlap,SVMrbf,4096.0,512.0,32.0,0.0175812511181346
13831,trunk_overlap,SVMrbf,4096.0,512.0,33.0,0.0185592462281591
13832,trunk_overlap,SVMrbf,4096.0,512.0,15.0,0.0200190828314151
13833,trunk_overlap,SVMrbf,4096.0,512.0,8.0,0.0151386486970004
13834,trunk_overlap,SVMrbf,4096.0,512.0,7.0,0.0244176754725982
13835,trunk_overlap,SVMrbf,4096.0,512.0,34.0,0.0122010853360367
13836,trunk_overlap,SVMrbf,4096.0,512.0,35.0,0.0395527461387083
13837,trunk_overlap,SVMrbf,4096.0,512.0,21.0,0.0278287315880493
13838,trunk_overlap,SVMrbf,4096.0,512.0,36.0,0.0195396266921104
13839,trunk_overlap,SVMrbf,4096.0,512.0,37.0,0.0063498121533782
13840,trunk_overlap,SVMrbf,4096.0,512.0,39.0,0.020021468185342
13841,trunk_overlap,SVMrbf,4096.0,512.0,28.0,0.0185544755203053
13842,trunk_overlap,SVMrbf,4096.0,512.0,22.0,0.0185592462281591
13843,trunk_overlap,SVMrbf,4096.0,512.0,40.0,0.0234384876856103
13844,trunk_overlap,SVMrbf,4096.0,512.0,41.0,0.016605641362037
13845,trunk_overlap,SVMrbf,4096.0,512.0,1.0,0.0195300852764028
13846,trunk_overlap,SVMrbf,4096.0,512.0,9.0,0.0127008169837199
13847,trunk_overlap,SVMrbf,4096.0,512.0,38.0,0.0151410340509273
13848,trunk_overlap,SVMrbf,4096.0,512.0,43.0,0.012698431629793
13849,trunk_overlap,SVMrbf,4096.0,512.0,42.0,0.0214896535273421
13850,trunk_overlap,SVMrbf,4096.0,512.0,48.0,0.0239310632715129
13851,trunk_overlap,SVMrbf,4096.0,512.0,44.0,0.0239215218558053
13852,trunk_overlap,SVMrbf,4096.0,512.0,45.0,0.0146556145268054
13853,trunk_overlap,SVMrbf,4096.0,512.0,46.0,0.0126888902140855
13854,trunk_overlap,SVMrbf,4096.0,512.0,47.0,0.0107400560558172
13855,trunk_overlap,SVMrbf,4096.0,512.0,49.0,0.0210101973880374
13856,trunk_overlap,SVMrbf,4096.0,512.0,50.0,0.0210018486492933
13857,trunk_overlap,SVMrbf,4096.0,512.0,51.0,0.0175740950563539
13858,trunk_overlap,SVMrbf,4096.0,512.0,52.0,0.0166020633311467
13859,trunk_overlap,SVMrbf,4096.0,512.0,53.0,0.0161178364839883
13860,trunk_overlap,SVMrbf,4096.0,512.0,54.0,0.0131886218617687
13861,trunk_overlap,SVMrbf,4096.0,512.0,55.0,0.0180607072574393
13862,trunk_overlap,SVMrbf,4096.0,512.0,56.0,0.0288043413441469
13863,trunk_overlap,SVMrbf,4096.0,512.0,57.0,0.0214836901425249
13864,trunk_overlap,SVMrbf,4096.0,512.0,58.0,0.0107317073170731
13865,trunk_overlap,SVMrbf,4096.0,512.0,59.0,0.0214801121116345
13866,trunk_overlap,SVMrbf,4096.0,512.0,60.0,0.0195336633072932
13867,trunk_overlap,SVMrbf,4096.0,512.0,61.0,0.0136728487089271
13868,trunk_overlap,SVMrbf,4096.0,512.0,62.0,0.0156133341284513
13869,trunk_overlap,SVMrbf,4096.0,512.0,63.0,0.0161178364839883
13870,trunk_overlap,SVMrbf,4096.0,512.0,64.0,0.0214848828194883
13871,trunk_overlap,SVMrbf,4096.0,512.0,65.0,0.0185640169360128
